,index,text,entities,relations,Comments,id,label,start_offset,end_offset
1287,2753,Here’s an example:  $ env x='() { :;}; echo vulnerable',[],[],[],,,,
1288,14183,Hacking collective Anonymous has also claimed responsibility for multiple hacktivist attacks in Russia.,[],[],[],,,,
1289,5573,      Figure 1. Revix’s JSON-based configuration      ,[],[],[],,,,
1290,11108,This targeting is consistent with what others have subsequently reported.,[],[],[],,,,
1291,4746,"These vendors are enabling the proliferation of dangerous hacking tools, arming nation state actors that would not otherwise be able to develop these capabilities in-house.",[],[],[],,,,
1292,2836,"We analyzed our known WanaCrypt0r samples and extract the following Bitcoin (BTC) addresses likely associated with the attackers and associated totals:  This results in a total of 36 BTC, or roughly $63k based on the current price of BTC.","[{'id': 48045, 'label': 'identity', 'start_offset': 22, 'end_offset': 33}, {'id': 48046, 'label': 'SOFTWARE', 'start_offset': 68, 'end_offset': 81}]",[],[],48045.0,identity,22.0,33.0
1293,10942,"Typically, these websites would require its users to download the applications directly onto their devices.",[],[],[],,,,
1294,1409,Note: The case may be heard by the judge in your absence if you do not come.,[],[],[],,,,
1295,3919,var,[],[],[],,,,
1296,9044,The controller downloads the victim profiles from the server.,[],[],[],,,,
1297,4975,"The campaigns were limited — in each case, we assess the number of targets was in the tens of users.",[],[],[],,,,
1298,315,"If your company runs Windows and relies on RDP, you can close off VNC, TeamViewer and the other 87 applications because you don’t need them.","[{'id': 44693, 'label': 'SOFTWARE', 'start_offset': 21, 'end_offset': 28}, {'id': 44694, 'label': 'tools', 'start_offset': 43, 'end_offset': 46}, {'id': 44695, 'label': 'tools', 'start_offset': 66, 'end_offset': 69}, {'id': 44696, 'label': 'tools', 'start_offset': 71, 'end_offset': 81}]",[],[],44693.0,SOFTWARE,21.0,28.0
1299,9047,Below are the various functionalities of RATANKBA’s controller:,"[{'id': 27946, 'label': 'location', 'start_offset': 6, 'end_offset': 9}, {'id': 27947, 'label': 'malware', 'start_offset': 41, 'end_offset': 49}]",[],[],27946.0,location,6.0,9.0
1300,10017,(printdat.dll),[],[],[],,,,
1301,389, The Cortex Managed Threat Hunting team has detected several exploitation attempts.,"[{'id': 46085, 'label': 'identity', 'start_offset': 5, 'end_offset': 39}]",[],[],46085.0,identity,5.0,39.0
1302,8101,The address was encoded by Base64 then set to referrer parameter in the URL used in the distribution of the malware.,[],[],[],,,,
1303,4294,"Even with the best security technology, there is still a chance of an attack slipping through.",[],[],[],,,,
1304,244,"For instance, donatetoukraine[.]com is pretending to be associated with the popular Come Back Alive campaign.","[{'id': 45942, 'label': 'DOMAIN', 'start_offset': 14, 'end_offset': 35}, {'id': 45943, 'label': 'campaign', 'start_offset': 84, 'end_offset': 108}]","[{'id': 138, 'from_id': 45942, 'to_id': 45943, 'type': 'related-to'}]",[],45942.0,DOMAIN,14.0,35.0
1305,9129,"Malicious content were also often distributed during lunchtime (Moscow’s timezone), and in very short intervals.","[{'id': 28169, 'label': 'location', 'start_offset': 10, 'end_offset': 17}, {'id': 28170, 'label': 'TIME', 'start_offset': 53, 'end_offset': 62}, {'id': 28172, 'label': 'location', 'start_offset': 84, 'end_offset': 87}, {'id': 28173, 'label': 'location', 'start_offset': 96, 'end_offset': 101}]",[],[],28169.0,location,10.0,17.0
1306,8950,Explanation,[],[],[],,,,
1307,4734,They target a wide range of users and opportunistically take advantage of known security flaws when undertaking their campaigns.,[],[],[],,,,
1308,2153,The HTML code from the remote template is shown in Figure 1 below.,[],[],[],,,,
1309,9352,environment record module keep_enviorment_scehdular_alive,[],[],[],,,,
1310,2318,The exploit authors primarily used it to search for the addresses of dlopen and dlsym in memory.,[],[],[],,,,
1311,8993,"During our Operation DRBControl investigation, we found a HyperBro sample that had 138[.]124[.]180[.]108 as its C&C. This second IP address had nbaya0u1[.]example[.]com as its reverse DNS.","[{'id': 27786, 'label': 'malware', 'start_offset': 58, 'end_offset': 66}, {'id': 27787, 'label': 'location', 'start_offset': 67, 'end_offset': 73}, {'id': 27788, 'label': 'IPV4', 'start_offset': 83, 'end_offset': 104}]",[],[],27786.0,malware,58.0,66.0
1312,13526,Sharing cybersecurity knowledge to the private sector,[],[],[],,,,
1313,3251,"At the end of initialization, it collects the information of the victim’s system and initializes values in the global config variable that contains important configuration information.",[],[],[],,,,
1314,8662,Unique URLs serving ​​CVE-2021-33742 Internet Explorer exploit: http://lioiamcount[.]com/IsnoMLgankYg6/EjlYIy7cdFZFeyFqE4IURS1 http://db-control-uplink[.]com/eFe1J00hISDe9Zw/gzHvIOlHpIXB http://kidone[.]xyz/VvE0yYArmvhyTl/GzV,"[{'id': 26746, 'label': 'URL', 'start_offset': 64, 'end_offset': 88}, {'id': 26747, 'label': 'URL', 'start_offset': 127, 'end_offset': 136}, {'id': 26748, 'label': 'URL', 'start_offset': 187, 'end_offset': 206}]",[],[],26746.0,URL,64.0,88.0
1315,4740,"We believe its use is growing, fueled by demand from governments.",[],[],[],,,,
1316,4680,The functionality was not automated and it's unclear why it was removed in later versions.,[],[],[],,,,
1317,12269,"Within the Visual Studio Project would be source code for exploiting the vulnerability, as well as an additional DLL that would be executed through Visual Studio Build Events.","[{'id': 38057, 'label': 'attack-pattern', 'start_offset': 42, 'end_offset': 48}]",[],[],38057.0,attack-pattern,42.0,48.0
1318,2388,"Connections to other campaigns Earth Baku’s recent activities are related to another campaign that has been active since at least November 2018, as reported by FireEye and Positive Technologies.","[{'id': 45485, 'label': 'TIME', 'start_offset': 130, 'end_offset': 143}, {'id': 45487, 'label': 'identity', 'start_offset': 172, 'end_offset': 193}, {'id': 45486, 'label': 'identity', 'start_offset': 160, 'end_offset': 167}, {'id': 45484, 'label': 'threat-actor', 'start_offset': 31, 'end_offset': 41}]",[],[],45485.0,TIME,130.0,143.0
1319,1538," Please mark, I'm not a robot!",[],[],[],,,,
1320,2522,"They can also procure infrastructure, malware, communications tools and money laundering from other RaaS providers.",[],[],[],,,,
1321,2368,"We have uncovered a cyberespionage campaign being perpetrated by Earth Baku, an advanced persistent threat (APT) group with a known history of carrying out cyberattacks under the alias APT41.","[{'id': 47423, 'label': 'threat-actor', 'start_offset': 185, 'end_offset': 190}, {'id': 47424, 'label': 'threat-actor', 'start_offset': 65, 'end_offset': 75}]","[{'id': 321, 'from_id': 47424, 'to_id': 47423, 'type': 'duplicate-of'}]",[],47423.0,threat-actor,185.0,190.0
1322,8058,"When a site identified by Safe Browsing as harmful appears in Google Search results, we show a warning next to it in the results.",[],[],[],,,,
1323,8837,Evasion,[],[],[],,,,
1324,5989,"Recently observed Ghostwriter credential phishing domains and emails: Curious Gorge, a group TAG attributes to China's PLA SSF, has remained active against government, military, logistics and manufacturing organizations in Ukraine, Russia and Central Asia.","[{'id': 18436, 'label': 'threat-actor', 'start_offset': 18, 'end_offset': 29}, {'id': 18437, 'label': 'attack-pattern', 'start_offset': 41, 'end_offset': 49}, {'id': 18438, 'label': 'location', 'start_offset': 58, 'end_offset': 61}, {'id': 18443, 'label': 'location', 'start_offset': 188, 'end_offset': 191}, {'id': 18446, 'label': 'location', 'start_offset': 239, 'end_offset': 242}]",[],[],18436.0,threat-actor,18.0,29.0
1325,9411,Mobile | Phishing,"[{'id': 28968, 'label': 'location', 'start_offset': 0, 'end_offset': 6}, {'id': 28969, 'label': 'attack-pattern', 'start_offset': 9, 'end_offset': 17}]",[],[],28968.0,location,0.0,6.0
1326,7612,Avoiding the use of msiexec.exe,[],[],[],,,,
1327,4146,FRP is a fast reverse proxy used to expose a local server behind an NAT or a firewall to the internet.,"[{'id': 49958, 'label': 'tools', 'start_offset': 0, 'end_offset': 3}]",[],[],49958.0,tools,0.0,3.0
1328,10823,       Figure 4. Code showing the seven defined messages.,[],[],[],,,,
1329,5523,"However, these new digital skimming attacks are different.",[],[],[],,,,
1330,1864,"Other modern ransomware, such as Mespinoza/Pysa, modify the registries of infected systems during their respective routines to inform their victims that they have been compromised.","[{'id': 5472, 'label': 'threat-actor', 'start_offset': 43, 'end_offset': 47}, {'id': 5471, 'label': 'threat-actor', 'start_offset': 33, 'end_offset': 42}]",[],[],5472.0,threat-actor,43.0,47.0
1331,5093,"This script collected all available client information such as the user-agent, resolution, etc. and then sent it back to the exploitation server.",[],[],[],,,,
1332,2733,"Additionally, Palo Alto Networks offers multiple, additional complementary protections for this exploit.","[{'id': 45679, 'label': 'identity', 'start_offset': 14, 'end_offset': 32}]",[],[],45679.0,identity,14.0,32.0
1333,3683,They also add programs to a startup folder that can be referenced with a registry run key.,[],[],[],,,,
1334,4180,"It also has the capability to develop customized tools to evade security monitoring in different environments, and it exploits vulnerable websites and uses them as C&C servers.  In this blog, we outlined our new findings related to these threat actors to help possible targets in the transportation and other industries.",[],[],[],,,,
1335,9368,The domain gooogle[.]press masquerades as Google to trick users into downloading the app.,[],[],[],,,,
1336,6722,We received leads from Graphika that supported us in this investigation.,[],[],[],,,,
1337,343,"Most of the e-mail attacks used fake invoice, fax and voicemail themes with attachments named like the following:",[],[],[],,,,
1338,3164,The bottom line is that security takes a village.,[],[],[],,,,
1339,3371,BIOPASS RAT encoded Cobalt Strike shellcode  Trojan.Win32.COBEACON.A  0c8c11d0206c223798d83d8498bb21231bbeb30536a20ea29a5d9273bc63313d  s.txt  BIOPASS RAT encoded Cobalt Strike shellcode  Trojan.Win32.COBEACON.A  2beabd8a9d9a485ab6d850f67ec25abbd66bf97b933ecc13cf0d63198e9ba26e  x.txt  Python script of Cobalt Strike shellcode loader  Trojan.Python.COBEACON.A  00977e254e744d4a242b552d055afe9d6429a5c3adb4ba169f302a53ba31795d  ﻿1-CS-443.lua  LUA script of Cobalt Strike shellcode loader  Trojan.Win32.COBEACON.BG dbb6c40cb1a49f4d1a5adc7f215e8e15f80b9f0b11db34c84e74a99e41671e06  Online.txt  BIOPASS RAT Python Script (local online server)  Trojan.Python.BIOPASS.A  943e8c9b0a0a37237ec429cb8a3ff3b39097949e6c57baf43918a34b0110dd8f  getwechatdb.txt  BIOPASS RAT Python Script (getwechatdb plugin script)  TrojanSpy.Python.BIOPASS.A  760fe7645134100301c69289a366bb92ab14927a7fbb9b405c1352989f16488c  wechat.txt  BIOPASS RAT Python Script (getwechatdb plugin script)  TrojanSpy.Python.BIOPASS.A  bdf7ebb2b38ea0c3dfb13da5d9cc56bf439d0519b29c3da61d2b2c0ab5bc6011  xss_spoof.zip  BIOPASS RAT Python Script (xss_spoof plugin package)  Trojan.Python.BIOPASS.A  e3183f52a388774545882c6148613c67a99086e5eb8d17a37158fc599ba8254b  x.js  XSS watering hole attack script  Trojan.JS.BIOPASS.A  d3956e237066a7c221cc4aaec27935d53f14db8ab4b1c018c84f6fccfd5d0058  script.txt  XSS attack JavaScript payload  Trojan.JS.BIOPASS.A  4e804bde376dc02daedf7674893470be633f8e2bda96fa64878bb1fcf3209f60  xss.txt  XSS attack HTML payload  Trojan.HTML.BIOPASS.A  05d1c273a4caeae787b2c3faf381b5480b27d836cd6e41266f3eb505dcee6186  flash.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  09530096643b835cff71a1e48020866fd0d4d0f643fe07f96acdcd06ce11dfa4  test-ticker.exe  BIOPASS RAT Loader  Backdoor.,"[{'id': 10189, 'label': 'malware', 'start_offset': 0, 'end_offset': 11}, {'id': 10190, 'label': 'tools', 'start_offset': 20, 'end_offset': 33}, {'id': 10191, 'label': 'SHA2', 'start_offset': 70, 'end_offset': 134}, {'id': 10192, 'label': 'malware', 'start_offset': 143, 'end_offset': 154}, {'id': 10194, 'label': 'SHA2', 'start_offset': 213, 'end_offset': 277}, {'id': 10196, 'label': 'SHA2', 'start_offset': 361, 'end_offset': 425}, {'id': 10198, 'label': 'SHA2', 'start_offset': 513, 'end_offset': 577}, {'id': 10199, 'label': 'malware', 'start_offset': 591, 'end_offset': 602}, {'id': 10200, 'label': 'SHA2', 'start_offset': 665, 'end_offset': 729}, {'id': 10201, 'label': 'malware', 'start_offset': 748, 'end_offset': 759}, {'id': 10203, 'label': 'malware', 'start_offset': 909, 'end_offset': 920}, {'id': 10204, 'label': 'SHA2', 'start_offset': 992, 'end_offset': 1056}, {'id': 10205, 'label': 'malware', 'start_offset': 1073, 'end_offset': 1084}, {'id': 10214, 'label': 'malware', 'start_offset': 1608, 'end_offset': 1619}, {'id': 10215, 'label': 'SHA2', 'start_offset': 1654, 'end_offset': 1718}, {'id': 10216, 'label': 'malware', 'start_offset': 1737, 'end_offset': 1748}, {'id': 10193, 'label': 'tools', 'start_offset': 163, 'end_offset': 176}, {'id': 10202, 'label': 'SHA2', 'start_offset': 831, 'end_offset': 895}, {'id': 10206, 'label': 'SHA2', 'start_offset': 1152, 'end_offset': 1216}, {'id': 10211, 'label': 'SHA2', 'start_offset': 1408, 'end_offset': 1472}, {'id': 10213, 'label': 'SHA2', 'start_offset': 1531, 'end_offset': 1595}, {'id': 48995, 'label': 'malware', 'start_offset': 335, 'end_offset': 359}, {'id': 48996, 'label': 'malware', 'start_offset': 428, 'end_offset': 440}, {'id': 49000, 'label': 'FILEPATH', 'start_offset': 731, 'end_offset': 746}, {'id': 49007, 'label': 'attack-pattern', 'start_offset': 1224, 'end_offset': 1255}, {'id': 49008, 'label': 'malware', 'start_offset': 1257, 'end_offset': 1276}, {'id': 49009, 'label': 'SHA2', 'start_offset': 1278, 'end_offset': 1342}, {'id': 49010, 'label': 'FILEPATH', 'start_offset': 1344, 'end_offset': 1354}, {'id': 49002, 'label': 'FILEPATH', 'start_offset': 897, 'end_offset': 907}, {'id': 49012, 'label': 'malware', 'start_offset': 1387, 'end_offset': 1406}, {'id': 48998, 'label': 'FILEPATH', 'start_offset': 579, 'end_offset': 589}, {'id': 49001, 'label': 'malware', 'start_offset': 803, 'end_offset': 829}, {'id': 49004, 'label': 'FILEPATH', 'start_offset': 1058, 'end_offset': 1071}, {'id': 49005, 'label': 'malware', 'start_offset': 1127, 'end_offset': 1150}, {'id': 49006, 'label': 'FILEPATH', 'start_offset': 1218, 'end_offset': 1222}, {'id': 49011, 'label': 'attack-pattern', 'start_offset': 1356, 'end_offset': 1366}, {'id': 48991, 'label': 'malware', 'start_offset': 45, 'end_offset': 68}, {'id': 48992, 'label': 'FILEPATH', 'start_offset': 136, 'end_offset': 141}, {'id': 48993, 'label': 'malware', 'start_offset': 188, 'end_offset': 211}, {'id': 48994, 'label': 'FILEPATH', 'start_offset': 279, 'end_offset': 284}, {'id': 48997, 'label': 'malware', 'start_offset': 488, 'end_offset': 512}, {'id': 48999, 'label': 'malware', 'start_offset': 640, 'end_offset': 663}, {'id': 49003, 'label': 'malware', 'start_offset': 964, 'end_offset': 990}, {'id': 49013, 'label': 'FILEPATH', 'start_offset': 1474, 'end_offset': 1481}, {'id': 49014, 'label': 'attack-pattern', 'start_offset': 1483, 'end_offset': 1493}, {'id': 49015, 'label': 'malware', 'start_offset': 1508, 'end_offset': 1529}, {'id': 49016, 'label': 'FILEPATH', 'start_offset': 1597, 'end_offset': 1606}, {'id': 49017, 'label': 'malware', 'start_offset': 1628, 'end_offset': 1652}, {'id': 49018, 'label': 'FILEPATH', 'start_offset': 1720, 'end_offset': 1735}]",[],[],10189.0,malware,0.0,11.0
1340,13078,"A ransomware attack on a retailer could mean thousands of lost sales opportunities in the short-term, and serious damage to reputation in the long-term.",[],[],[],,,,
1341,3072,"The engine retrieves code updated and new signatures updating from hxxp:// api.androidsantivirus .com /antivirus/android-arm, which is hosted on the app’s official website.","[{'id': 45761, 'label': 'URL', 'start_offset': 67, 'end_offset': 124}]",[],[],45761.0,URL,67.0,124.0
1342,4415,"When finished, a HTTP POST request is made to the C2 to relay the status and system information.",[],[],[],,,,
1343,6970,"Aside from using spear-phishing emails and a USB worm as arrival vectors, Earth Karkaddan also uses Android RATs that could be deployed by means of malicious phishing links.","[{'id': 21818, 'label': 'location', 'start_offset': 17, 'end_offset': 22}, {'id': 21819, 'label': 'attack-pattern', 'start_offset': 23, 'end_offset': 31}, {'id': 21820, 'label': 'location', 'start_offset': 39, 'end_offset': 42}, {'id': 21821, 'label': 'location', 'start_offset': 74, 'end_offset': 79}, {'id': 21822, 'label': 'location', 'start_offset': 139, 'end_offset': 144}, {'id': 21823, 'label': 'attack-pattern', 'start_offset': 158, 'end_offset': 166}]",[],[],21818.0,location,17.0,22.0
1344,2817,Microsoft patched this vulnerability as part of the March 2017 Monthly Security Update Release by Microsoft Security Bulletin MS17-010.,"[{'id': 45706, 'label': 'identity', 'start_offset': 0, 'end_offset': 9}, {'id': 45708, 'label': 'identity', 'start_offset': 98, 'end_offset': 107}, {'id': 45707, 'label': 'TIME', 'start_offset': 52, 'end_offset': 62}]",[],[],45706.0,identity,0.0,9.0
1345,3463,Figure 1. Marade’s encrypted configuration on a Facebook post Figure 2. Infection chain of Blackgear’s attack Attack chain,"[{'id': 49258, 'label': 'threat-actor', 'start_offset': 91, 'end_offset': 100}, {'id': 49256, 'label': 'malware', 'start_offset': 10, 'end_offset': 17}, {'id': 49257, 'label': 'SOFTWARE', 'start_offset': 48, 'end_offset': 56}]","[{'id': 770, 'from_id': 49256, 'to_id': 49257, 'type': 'uses'}]",[],49258.0,threat-actor,91.0,100.0
1346,5851,They’re regular citizens.,[],[],[],,,,
1347,1330,We have identified the following functionalities:,[],[],[],,,,
1348,13013,"We’ll continue to take action, identify bad actors and share relevant information with others across industry and governments, with the goal of bringing awareness to these issues, protecting users and preventing future attacks.",[],[],[],,,,
1349,5200,The built-in RTPS discovery protocol is used in peer-to-peer networks to discover the locator of each participant (such as IP address and UDP/TCP port or offset in shared memory).,[],[],[],,,,
1350,1838,Figure 17 shows the list of processes that the routine searches on infection :  EndpointBasecamp.exe Trend Micro Endpoint Basecamp ResponseService.exe PccNTMon.exe SupportConnector.exe AOTAgent.exe CETASvc.exe CETASvc iVPAgent.exe tmwscsvc.exe TMResponse AOTAgentSvc TMBMServer iVPAgent Trend Micro Web Service Communicator Tmccsf Tmlisten Ntrtscan TmWSCSvc       Figure 17.,"[{'id': 46965, 'label': 'FILEPATH', 'start_offset': 80, 'end_offset': 100}, {'id': 46966, 'label': 'FILEPATH', 'start_offset': 131, 'end_offset': 150}, {'id': 46967, 'label': 'FILEPATH', 'start_offset': 151, 'end_offset': 163}, {'id': 46968, 'label': 'FILEPATH', 'start_offset': 164, 'end_offset': 184}, {'id': 46972, 'label': 'FILEPATH', 'start_offset': 218, 'end_offset': 230}, {'id': 46969, 'label': 'FILEPATH', 'start_offset': 185, 'end_offset': 197}, {'id': 46971, 'label': 'FILEPATH', 'start_offset': 198, 'end_offset': 209}, {'id': 46973, 'label': 'FILEPATH', 'start_offset': 231, 'end_offset': 243}, {'id': 46974, 'label': 'SOFTWARE', 'start_offset': 101, 'end_offset': 130}, {'id': 46975, 'label': 'SOFTWARE', 'start_offset': 287, 'end_offset': 323}]",[],[],46965.0,FILEPATH,80.0,100.0
1351,1919,"Take, for example, the previously mentioned pikrpro[.]eu.","[{'id': 47038, 'label': 'DOMAIN', 'start_offset': 44, 'end_offset': 56}]",[],[],47038.0,DOMAIN,44.0,56.0
1352,5366,"Based on our knowledge, they have quite different purposes.",[],[],[],,,,
1353,8434,"We use email authentication to protect against email spoofing, which is when email content is changed to make the message appear from someone or somewhere other than the actual source.","[{'id': 25991, 'label': 'location', 'start_offset': 83, 'end_offset': 90}, {'id': 25992, 'label': 'attack-pattern', 'start_offset': 177, 'end_offset': 183}]",[],[],25991.0,location,83.0,90.0
1354,5984,"If the user clicked continue, they would be redirected to an attacker controlled site that collected the users credentials.",[],[],[],,,,
1355,1139," Unlike many other avenues of research and classification, mutex name based associations provides an almost trivial means of uniquely identifying common code blocks and thereby malware families.",[],[],[],,,,
1356,13505,What makes Void Balaur’s attacks particularly noteworthy is the often-lofty status of its targets.,"[{'id': 51573, 'label': 'threat-actor', 'start_offset': 11, 'end_offset': 23}]",[],[],51573.0,threat-actor,11.0,23.0
1357,4019," Currently, we have not discovered substantial damage to these victims as caused by the threat group.",[],[],[],,,,
1358,4822,"We assess this actor is a former initial ransomware access broker who previously worked with the Conti ransomware group distributing the IcedID banking trojan based on overlaps in infrastructure, tools used in previous campaigns, and a unique cryptor.","[{'id': 50765, 'label': 'malware', 'start_offset': 137, 'end_offset': 158}, {'id': 50764, 'label': 'threat-actor', 'start_offset': 97, 'end_offset': 102}]","[{'id': 1010, 'from_id': 50764, 'to_id': 50765, 'type': 'uses'}]",[],50765.0,malware,137.0,158.0
1359,10296,IMAP RAT  Trojan,[],[],[],,,,
1360,7389, Figure 6. Current variables for rsync (the Shellbot)  Figure 7. Connects to C&C to send current control variables,[],[],[],,,,
1361,13243, We also observed malicious documents that don’t need to download anything from the internet as the backdoor’s dropper is already embedded in the document.,[],[],[],,,,
1362,7280,UTF-8,[],[],[],,,,
1363,5357,The malware looks for the strings “linux” and “rootfs” and reads it using a printf()-like format:      Figure 5.,[],[],[],,,,
1364,13544,       Figure 1.,[],[],[],,,,
1365,14413,"Additionally, in many attacks the malicious actors are removing their tracks once finished with that area, so having the ability to capture and keep intelligence can help with root cause analysis and correlate the different disparate components of an attack.",[],[],[],,,,
1366,3636,"A shown in the top figure, an attacker, Charlie (C), carries out an attack that enables him to gain complete control of Alice’s email account, most likely through some form of credential theft.",[],[],[],,,,
1367,9819,"New downloaders and trojans DATPER While this backdoor routine has been associated with TICK’s weapons arsenal, the sample we derived from this campaign had two adjusted mutex objects — d0ftyzxcdrfdqwe and *&Hjgfc49gna-2-tjb — that retrieve information from the victim’s machine.","[{'id': 29942, 'label': 'location', 'start_offset': 16, 'end_offset': 19}, {'id': 29943, 'label': 'malware', 'start_offset': 28, 'end_offset': 34}, {'id': 29944, 'label': 'threat-actor', 'start_offset': 88, 'end_offset': 92}, {'id': 29945, 'label': 'location', 'start_offset': 103, 'end_offset': 110}, {'id': 29946, 'label': 'location', 'start_offset': 116, 'end_offset': 122}, {'id': 29947, 'label': 'location', 'start_offset': 144, 'end_offset': 152}, {'id': 29949, 'label': 'location', 'start_offset': 202, 'end_offset': 205}]",[],[],29942.0,location,16.0,19.0
1368,14352,"The code structure and package name also changed, as well as its C&C address: 198[.]12[.]155[.]84.","[{'id': 44337, 'label': 'IPV4', 'start_offset': 78, 'end_offset': 97}]",[],[],44337.0,IPV4,78.0,97.0
1369,507,We hope the information will help readers get a clear picture of current directions in ransomware trends.,[],[],[],,,,
1370,4603,"Workload Security uses advanced security controls such as intrusion prevention system (IPS), deep packet inspection (DPI), and integrity monitoring to protect Exchange Servers from attackers that could exploit ProxyLogon.","[{'id': 50494, 'label': 'SOFTWARE', 'start_offset': 159, 'end_offset': 175}, {'id': 50493, 'label': 'vulnerability', 'start_offset': 210, 'end_offset': 220}]","[{'id': 979, 'from_id': 50494, 'to_id': 50493, 'type': 'has'}]",[],50494.0,SOFTWARE,159.0,175.0
1371,2820,This is a classic network worm-class vulnerability like MS-Blaster and Conficker.,"[{'id': 45709, 'label': 'vulnerability', 'start_offset': 56, 'end_offset': 66}, {'id': 45710, 'label': 'vulnerability', 'start_offset': 71, 'end_offset': 80}]",[],[],45709.0,vulnerability,56.0,66.0
1372,1372,"At the time of writing, there are two known samples identified as WhisperGate: Stage1.exe and Stage2.exe.","[{'id': 46701, 'label': 'malware', 'start_offset': 66, 'end_offset': 77}, {'id': 46702, 'label': 'FILEPATH', 'start_offset': 79, 'end_offset': 89}, {'id': 46703, 'label': 'FILEPATH', 'start_offset': 94, 'end_offset': 104}]",[],[],46701.0,malware,66.0,77.0
1373,4072,"We found that the additional config file is located in %PUBLIC%\Documents\sdcsvc.dat, and that the content should be encoded by base64.","[{'id': 49910, 'label': 'FILEPATH', 'start_offset': 55, 'end_offset': 84}]",[],[],49910.0,FILEPATH,55.0,84.0
1374,10480,"We recovered the exploit used to escape the Chrome Sandbox, but not the initial RCE exploit.",[],[],[],,,,
1375,5269,We disclosed our findings to Google on October 12 and worked with Google on further analyzing the AnubisSpy-related apps.,"[{'id': 51306, 'label': 'TIME', 'start_offset': 39, 'end_offset': 49}, {'id': 51308, 'label': 'malware', 'start_offset': 98, 'end_offset': 107}, {'id': 51305, 'label': 'identity', 'start_offset': 29, 'end_offset': 35}, {'id': 51307, 'label': 'identity', 'start_offset': 66, 'end_offset': 72}]",[],[],51306.0,TIME,39.0,49.0
1376,5494,Figure 2: ByeBye Shell’s interface showing Confucius’ campaigns  Figure 3: Screenshot showing a group chat where the moderator is urging users to install Tweety Chat  Figure 4: Screenshot showing Tweety Chat promoted in social media,"[{'id': 51498, 'label': 'threat-actor', 'start_offset': 43, 'end_offset': 52}, {'id': 51497, 'label': 'malware', 'start_offset': 10, 'end_offset': 23}, {'id': 51499, 'label': 'SOFTWARE', 'start_offset': 154, 'end_offset': 160}, {'id': 51500, 'label': 'SOFTWARE', 'start_offset': 196, 'end_offset': 207}]",[],[],51498.0,threat-actor,43.0,52.0
1377,6059,We hope that improved understanding of the tactics and techniques will enhance threat hunting capability and lead to stronger user protections across industry.,"[{'id': 18679, 'label': 'location', 'start_offset': 3, 'end_offset': 7}, {'id': 18680, 'label': 'location', 'start_offset': 51, 'end_offset': 54}, {'id': 18681, 'label': 'location', 'start_offset': 66, 'end_offset': 70}, {'id': 18682, 'label': 'location', 'start_offset': 86, 'end_offset': 93}, {'id': 18683, 'label': 'location', 'start_offset': 105, 'end_offset': 108}, {'id': 18684, 'label': 'threat-actor', 'start_offset': 109, 'end_offset': 113}, {'id': 18685, 'label': 'location', 'start_offset': 150, 'end_offset': 158}]",[],[],18679.0,location,3.0,7.0
1378,1089,The important thing to understand is what the mutex is really protecting.,[],[],[],,,,
1379,4483,The growth of commercial spyware vendors and hack-for-hire groups has necessitated growth in TAG to counter these threats.,"[{'id': 50287, 'label': 'attack-pattern', 'start_offset': 45, 'end_offset': 58}, {'id': 50288, 'label': 'identity', 'start_offset': 93, 'end_offset': 96}]",[],[],50287.0,attack-pattern,45.0,58.0
1380,12418,"In the video, they purported to show a successful working exploit that spawns a cmd.exe shell, but a careful review of the video shows the exploit is fake.","[{'id': 38610, 'label': 'malware', 'start_offset': 80, 'end_offset': 87}, {'id': 38611, 'label': 'location', 'start_offset': 88, 'end_offset': 93}]",[],[],38610.0,malware,80.0,87.0
1381,3292,"If the command has one of the following prefixes, it will perform a specific behavior:",[],[],[],,,,
1382,6129," The website hosting the malware was registered 4 June 2014 via eNom, a well-known domain name registrar.",[],[],[],,,,
1383,13961,This attack is a call to action for all organizations to harden their networks against attacks and improve their network visibility.,[],[],[],,,,
1384,11206,Accept-Encoding: gzip Connection: Keep-Alive,[],[],[],,,,
1385,6075,"Using spoofed email accounts, attackers would then send spear phishing emails under the pretext of a business proposal, such as seeking to outsource a software development project or an information security service.","[{'id': 18753, 'label': 'attack-pattern', 'start_offset': 56, 'end_offset': 70}, {'id': 18754, 'label': 'location', 'start_offset': 198, 'end_offset': 206}]",[],[],18753.0,attack-pattern,56.0,70.0
1386,12661,"Trend Micro solutions Ransomware continues to be a lingering threat, something we mentioned in our last Annual Security Roundup after seeing that the number of ransomware cases we detected climbed from 55 million in 2018 to 61 million in 2019.",[],[],[],,,,
1387,8017,Our recommendations: Additional resources: Avoid & Report Phishing Emails.,"[{'id': 24864, 'label': 'attack-pattern', 'start_offset': 58, 'end_offset': 66}]",[],[],24864.0,attack-pattern,58.0,66.0
1388,13920,"Organizations in manufacturing, finance, and critical infrastructure have been identified in Trend Micro data as targets.",[],[],[],,,,
1389,8528,"During the pandemic, we also uncovered attackers posing as news providers with a “Covid19 news software.”",[],[],[],,,,
1390,5539,"Using automated tools to scan the internet for companies that may be running unsecured servers, which they can then infect with Magecart.",[],[],[],,,,
1391,5428,"This is also why, after more than two years, there are still live VPNFilter hosts out there.","[{'id': 51432, 'label': 'malware', 'start_offset': 66, 'end_offset': 75}]",[],[],51432.0,malware,66.0,75.0
